state_name,year,ECO_prop_hh_microfin,OUT_hh_income_monthly,OUT_prop_saving,ACC_pop_hh_elec,SKL_fem_literacy,SRV_pop_hh_sf,AGR_fem_15_24_hyg_period,NAT_upi_total_vol,NAT_upi_total_val,NAT_upi_p2p_vol,NAT_upi_p2m_vol,NAT_ib_no_of_transactions,NAT_ib_amt_of_transactions,NAT_ib_active_users,AGR_shg_member_scale,Z_ACC_pop_hh_elec,Z_SKL_fem_literacy,Z_SRV_pop_hh_sf,Z_AGR_fem_15_24_hyg_period,Z_AGR_shg_member_scale,Z_ECO_prop_hh_microfin,Z_OUT_hh_income_monthly,Z_OUT_prop_saving,ACC_score,SKL_score,SRV_score,AGR_score,ECO_score,OUT_score,DCLO_score,CTX_dpi_composite_v2,CTX_dpi_confidence_score,CTX_coverage_ratio,CTX_imputation_share,Z_CTX_dpi_composite_v2,DCLO_score_context_adjusted
Maharashtra,2016,22.0,8762.0,48.0,,,,,,,,,,,,5688225.0,,,,,0.8316313019661454,0.14232309559395345,-0.21232394529844723,-0.5030655906107205,,,,0.8316313019661454,0.14232309559395345,-0.3576947679545839,0.20541987653517166,0.122015025659487,100.0,1.0,0,-1.0150887074907708,0.053156570411556026
Manipur,2016,16.0,8938.0,34.0,,,,,,,,,,,,81220.0,,,,,-0.8317515533849064,-0.2921368804296941,-0.13712434660277906,-1.1393416958691396,,,,-0.8317515533849064,-0.2921368804296941,-0.6382330212359593,-0.5873738183501865,0.122015025659487,100.0,1.0,0,-1.0150887074907708,-0.7396371244738021
Meghalaya,2016,37.0,9491.0,85.0,,,,,,,,,,,,387717.0,,,,,-0.7408256749495329,1.2284730356530724,0.09915621066258731,1.1785212590008154,,,,-0.7408256749495329,1.2284730356530724,0.6388387348317014,0.37549536517841364,0.122015025659487,100.0,1.0,0,-1.0150887074907708,0.223232059054798
Mizoram,2016,26.0,9679.0,82.0,,,,,,,,,,,,70608.0,,,,,-0.8348997258693228,0.43196307960971847,0.1794830547238692,1.042176379302583,,,,-0.8348997258693228,0.43196307960971847,0.6108297170132261,0.06929769025120724,0.122015025659487,100.0,1.0,0,-1.0150887074907708,-0.08296561587240839
Nagaland,2016,8.0,6632.0,26.0,,,,,,,,,,,,117673.0,,,,,-0.8209373495049185,-0.8714168484612241,-1.1224099976948856,-1.5029280417310933,,,,-0.8209373495049185,-0.8714168484612241,-1.3126690197129895,-1.001674405893044,0.122015025659487,100.0,1.0,0,-1.0150887074907708,-1.1539377120166596
Odisha,2016,5.0,8338.0,32.0,,,,,,,,,,,,5390546.0,,,,,0.7433213851749092,-1.088646836473048,-0.3934866148834659,-1.230238282334628,,,,0.7433213851749092,-1.088646836473048,-0.811862448609047,-0.38572929996906186,0.122015025659487,100.0,1.0,0,-1.0150887074907708,-0.5379926060926775
Punjab,2016,19.0,6277.0,50.0,,,,,,,,,,,,391155.0,,,,,-0.7398057525031115,-0.07490689241787032,-1.2740910064276252,-0.4121690041452321,,,,-0.7398057525031115,-0.07490689241787032,-0.8431300052864287,-0.5526142167358036,0.122015025659487,100.0,1.0,0,-1.0150887074907708,-0.7048775228594192
Rajasthan,2016,14.0,11702.0,76.0,,,,,,,,,,,,2814434.0,,,,,-0.02091202183366473,-0.43695687243757664,1.0438511692769183,0.7694866199061176,,,,-0.02091202183366473,-0.43695687243757664,0.906668894591518,0.14960000010675886,0.122015025659487,100.0,1.0,0,-1.0150887074907708,-0.00266330601685677
Sikkim,2016,40.0,8383.0,87.0,,,,,,,,,,,,45110.0,,,,,-0.8424640023495009,1.4457030236648962,-0.3742594447624144,1.2694178454663039,,,,-0.8424640023495009,1.4457030236648962,0.44757920035194476,0.35027274055578,0.122015025659487,100.0,1.0,0,-1.0150887074907708,0.19800943443216437
Tripura,2016,5.0,10061.0,99.0,,,,,,,,,,,,417496.0,,,,,-0.7319913903270832,-1.088646836473048,0.3427003655292398,1.8147973642592345,,,,-0.7319913903270832,-1.088646836473048,1.0787488648942372,-0.2472964539686313,0.122015025659487,100.0,1.0,0,-1.0150887074907708,-0.3995597600922469
Uttar Pradesh,2016,7.0,10747.0,87.0,,,,,,,,,,,,7516717.0,,,,,1.3740745928044016,-0.9438268444651654,0.6358078922634918,1.2694178454663039,,,,1.3740745928044016,-0.9438268444651654,0.9526128688648978,0.46095353906804465,0.122015025659487,100.0,1.0,0,-1.0150887074907708,0.308690232944429
Uttarakhand,2016,16.0,10758.0,76.0,,,,,,,,,,,,403600.0,,,,,-0.7361137993775402,-0.2921368804296941,0.6405078671819711,0.7694866199061176,,,,-0.7361137993775402,-0.2921368804296941,0.7049972435440444,-0.10775114542106334,0.122015025659487,100.0,1.0,0,-1.0150887074907708,-0.26001445154467895
West Bengal,2016,44.0,7241.0,75.0,,,,,,,,,,,,10858658.0,,,,,2.365500026345971,1.735343007680661,-0.8622022953899884,0.7240383266733733,,,,2.365500026345971,1.735343007680661,-0.06908198435830754,1.3439203498894416,0.122015025659487,100.0,1.0,0,-1.0150887074907708,1.191657043765826
Andaman And Nicobar Islands,2019,,,,96.89999999999999,86.06666666666666,86.39999999999999,99.39999999999999,,,,,,,,,0.2344761818141327,1.1580964778461573,1.0430437958044418,1.4151214338131561,,,,,0.2344761818141327,1.1580964778461573,1.0430437958044418,1.4151214338131561,,,0.9626844723194721,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,1.158742094074741
Andhra Pradesh,2019,,,,99.48461538461538,67.64615384615385,76.7,84.91538461538462,,,,,,,,8926813.0,0.6020273004166719,0.6934055036879844,0.537714784264096,0.5964921325556216,1.7923958732025993,,,,0.6020273004166719,0.6934055036879844,0.537714784264096,1.1944440028791106,,,0.7568978978119657,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.9529555195672348
Arunachal Pradesh,2019,,,,94.865,70.83500000000001,84.53999999999999,91.47,,,,,,,,65182.0,-0.05491562897843092,0.7738499538566666,0.9461456554472208,0.9669403681379609,-0.8365094114988407,,,,-0.05491562897843092,0.7738499538566666,0.9461456554472208,0.0652154783195601,,,0.43257386466125414,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.6286314864165232
Assam,2019,,,,93.15757575757576,77.4030303030303,70.10909090909091,68.5939393939394,,,,,,,,3675547.0,-0.29772378293728713,0.9395404766751612,0.19435627126807783,-0.3259495714426952,0.2345471048694344,,,,-0.29772378293728713,0.9395404766751612,0.19435627126807783,-0.04570123328663041,,,0.19761793292983035,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.3936755546850994
Bihar,2019,,,,96.54736842105264,57.642105263157895,49.473684210526315,58.973684210526315,,,,,,,,12192290.0,0.18432940482434623,0.44103516379270985,-0.8806612204554986,-0.8696590569621653,2.761137377150462,,,,0.18432940482434623,0.44103516379270985,-0.8806612204554986,0.9457391600941485,,,0.17261062706392652,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.3686682488191956
Chhattisgarh,2019,,,,97.96296296296296,68.0037037037037,72.80740740740741,65.87407407407407,,,,,,,,2782646.0,0.3856372514245913,0.7024253498363465,0.33492715878532386,-0.4796686304023731,-0.03034229953199017,,,,0.3856372514245913,0.7024253498363465,0.33492715878532386,-0.2550054649671816,,,0.29199607376977005,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.4880536955250391
Delhi,2019,,,,99.86363636363636,83.8,81.0909090909091,97.05454545454545,,,,,,,,,0.655926842159793,1.1009156842554246,0.7664625936117879,1.2825630078768953,,,,,0.655926842159793,1.1009156842554246,0.7664625936117879,1.2825630078768953,,,0.9514670319759753,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,1.1475246537312442
Goa,2019,,,,100.0,93.1,87.95,96.75,,,,,,,,46186.0,0.6753187437094404,1.335525116782108,1.1237922461021268,1.2653509641991252,-0.8421447945099578,,,,0.6753187437094404,1.335525116782108,1.1237922461021268,0.21160308484458368,,,0.8365597978595648,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,1.0326174196148339
Gujarat,2019,,,,97.353125,74.5375,71.275,64.80625,,,,,,,,2660899.0,0.29891385467181564,0.8672522575050582,0.25509520822220133,-0.5400190126813321,-0.06645995458855326,,,,0.29891385467181564,0.8672522575050582,0.25509520822220133,-0.3032394836349427,,,0.2795054591910331,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.4755630809463022
Haryana,2019,,,,99.61363636363636,79.39999999999999,85.02727272727272,93.3409090909091,,,,,,,,580325.0,0.620375022652107,0.9899176731675311,0.971530505511478,1.072678833477816,-0.6836862850250625,,,,0.620375022652107,0.9899176731675311,0.971530505511478,0.19449627422637672,,,0.6940798688893732,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.8901374906446423
Himachal Pradesh,2019,,,,99.47,90.65,80.96000000000001,92.27000000000001,,,,,,,,330554.0,0.5999488863531459,1.273719406062713,0.7596427831467639,1.0121540948138956,-0.7577837397560441,,,,0.5999488863531459,1.273719406062713,0.7596427831467639,0.12718517752892577,,,0.6901240632728871,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.8861816850281562
Jammu And Kashmir,2019,,,,98.91499999999999,75.045,73.75,71.89,,,,,,,,629974.0,0.5210238470460821,0.8800548690112189,0.3840322498265678,-0.13966559225552322,-0.668957335187257,,,,0.5210238470460821,0.8800548690112189,0.3840322498265678,-0.4043114637213901,,,0.3451998755406197,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.5412574972958888
Jharkhand,2019,,,,93.45,59.74166666666667,55.3125,74.80416666666666,,,,,,,,3135384.0,-0.2561389273919326,0.4940004228714325,-0.5764835904079826,0.02503482668795673,0.07430150614159481,,,,-0.2561389273919326,0.4940004228714325,-0.5764835904079826,0.04966816641477577,,,-0.07223848212842673,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.12381913962684232
Karnataka,2019,,,,99.16000000000001,75.83,74.59666666666666,84.82666666666667,,,,,,,,2726564.0,0.555864630163617,0.899857923262127,0.4281400054730446,0.5914780461998926,-0.046979673191153606,,,,0.555864630163617,0.899857923262127,0.4281400054730446,0.2722491865043695,,,0.5390279363507896,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.7350855581060587
Kerala,2019,,,,99.44285714285715,97.87857142857142,98.60000000000001,93.25,,,,,,,,3270313.0,0.5960889745208842,1.4560732814213946,1.678612243308796,1.0675409099919142,0.11432975389412259,,,,0.5960889745208842,1.4560732814213946,1.678612243308796,0.5909353319430184,,,1.0804274577985233,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,1.2764850795537923
Ladakh,2019,,,,99.44999999999999,76.80000000000001,42.349999999999994,78.7,,,,,,,,,0.5971047407925296,0.9243279393428674,-1.2517750658813582,0.24521625607336495,,,,,0.5971047407925296,0.9243279393428674,-1.2517750658813582,0.24521625607336495,,,0.12871846758185093,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.32477608933712
Madhya Pradesh,2019,,,,98.37,64.0,64.15,59.574,,,,,,,,5061813.0,0.4435208805193283,0.6014246343599049,-0.11608718427521815,-0.835730914431527,0.6457989402710581,,,,0.4435208805193283,0.6014246343599049,-0.11608718427521815,-0.09496598708023446,,,0.20847308588094515,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.40453070763621424
Maharashtra,2019,,,,97.58529411764707,83.05588235294118,71.45588235294117,82.15588235294118,,,,,,,,5688225.0,0.33192999293520375,1.082143961792031,0.2645184144713614,0.44053290623594726,0.8316313019661454,,,,0.33192999293520375,1.082143961792031,0.2645184144713614,0.6360821041010464,,,0.5786686183249107,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.7747262400801798
Manipur,2019,,,,97.38888888888889,85.14444444444445,71.35555555555555,81.75555555555555,,,,,,,,81220.0,0.30399973996249724,1.1348317431989476,0.2592918122699301,0.41790757323838984,-0.8317515533849064,,,,0.30399973996249724,1.1348317431989476,0.2592918122699301,-0.20692199007325826,,,0.3728003263395292,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.5688579480947983
Meghalaya,2019,,,,91.43636363636364,85.95454545454545,83.38181818181819,62.61818181818182,,,,,,,,387717.0,-0.5424926736083856,1.1552680161311077,0.8858092767497145,-0.6636824085826264,-0.7408256749495329,,,,-0.5424926736083856,1.1552680161311077,0.8858092767497145,-0.7022540417660796,,,0.19908264437658924,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.39514026613185826
Mizoram,2019,,,,97.8375,93.1875,94.9375,88.7,,,,,,,,70608.0,0.36779550496795727,1.337732463593515,1.4878114696215257,0.8103878395225398,-0.8348997258693228,,,,0.36779550496795727,1.337732463593515,1.4878114696215257,-0.012255943173391515,,,0.7952708737524017,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.9913284955076708
Nagaland,2019,,,,98.51818181818182,84.50909090909092,88.2,78.31818181818181,,,,,,,,117673.0,0.4645934135366103,1.1188037934803332,1.1368161896985274,0.22363697743257782,-0.8209373495049185,,,,0.4645934135366103,1.1188037934803332,1.1368161896985274,-0.29865018603617033,,,0.6053908026698251,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.8014484244250942
Odisha,2019,,,,96.92666666666668,67.79,59.65,80.63000000000001,,,,,,,,5390546.0,0.23826837589495517,0.6970342848197041,-0.3505181690104308,0.3542943716790561,0.7433213851749092,,,,0.23826837589495517,0.6970342848197041,-0.3505181690104308,0.5488078784269826,,,0.2833980925328028,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.4794557142880719
Puducherry,2019,,,,99.775,90.175,88.19999999999999,97.7,,,,,,,,52746.0,0.6433221061525238,1.2617366662293608,1.1368161896985267,1.319042264626797,-0.8401986946703638,,,,0.6433221061525238,1.2617366662293608,1.1368161896985267,0.2394217849782166,,,0.820324186764657,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,1.016381808519926
Punjab,2019,,,,99.68181818181819,79.05454545454546,86.50454545454545,93.1590909090909,,,,,,,,391155.0,0.6300709734269317,0.98120295328873,1.0484901722174824,1.0624029865060123,-0.7398057525031115,,,,0.6300709734269317,0.98120295328873,1.0484901722174824,0.16129861700145037,,,0.7052656789836487,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.9013233007389178
Rajasthan,2019,,,,97.97575757575757,62.91818181818182,68.57575757575758,81.76666666666667,,,,,,,,2814434.0,0.3874567384835698,0.574133801055237,0.11447608387682043,0.418535541664445,-0.02091202183366473,,,,0.3874567384835698,0.574133801055237,0.11447608387682043,0.19881175991539013,,,0.31871959583275433,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.5147772175880234
Sikkim,2019,,,,99.175,86.925,87.35,84.45,,,,,,,,45110.0,0.5579977393340763,1.1797494989485307,1.0925347814707647,0.5701899165566404,-0.8424640023495009,,,,0.5579977393340763,1.1797494989485307,1.0925347814707647,-0.13613704289643025,,,0.6735362442142354,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.8695938659695045
Tamil Nadu,2019,,,,99.2375,83.859375,71.571875,98.2,,,,,,,,3284958.0,0.5668856942109978,1.1024135267345936,0.27056114124292713,1.3473008437992557,0.11867436245370407,,,,0.5668856942109978,1.1024135267345936,0.27056114124292713,0.7329876031264799,,,0.6682119913287496,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.8642696130840187
Telangana,2019,,,,99.51333333333334,64.30666666666667,74.49,91.30666666666666,,,,,,,,3936681.0,0.6061112017344786,0.6091608593751219,0.4225831228719135,0.9577092322749573,0.3120155249170786,,,,0.6061112017344786,0.6091608593751219,0.4225831228719135,0.6348623785960179,,,0.568179390644383,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.7642370123996521
The Dadra And Nagar Haveli And Daman And Diu,2019,,,,99.73333333333333,83.16666666666667,73.3,90.53333333333335,,,,,,,,2514.0,0.6373968029012422,1.0849386978109552,0.3605891513530464,0.9140026298215557,-0.855100598198182,,,,0.6373968029012422,1.0849386978109552,0.3605891513530464,0.029451015811686854,,,0.5280939169692327,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.7241515387245018
Tripura,2019,,,,97.85,79.3625,71.6125,66.7875,,,,,,,,417496.0,0.36957309594334,0.988971667391214,0.2726775320773418,-0.428044392710465,-0.7319913903270832,,,,0.36957309594334,0.988971667391214,0.2726775320773418,-0.5800178915187741,,,0.2628011009732804,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.45885872272854944
Uttar Pradesh,2019,,,,91.14933333333333,65.34266666666666,68.98400000000001,71.95733333333334,,,,,,,,7516717.0,-0.5833104717146651,0.63529584562218,0.13574378910478563,-0.13586010359363188,1.3740745928044016,,,,-0.5833104717146651,0.63529584562218,0.13574378910478563,0.6191072446053849,,,0.20170910190442137,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.39776672365969046
Uttarakhand,2019,,,,99.60769230769232,82.53846153846153,82.30000000000001,92.04615384615384,,,,,,,,403600.0,0.6195297346358424,1.0690910796777768,0.8294511208234717,0.9995029462920709,-0.7361137993775402,,,,0.6195297346358424,1.0690910796777768,0.8294511208234717,0.13169457345726537,,,0.662441627148589,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.8584992489038581
West Bengal,2019,,,,97.14,74.845,67.125,82.845,,,,,,,,10858658.0,0.2686059285415126,0.8750095048708599,0.03889774452194968,0.47947987741304765,2.365500026345971,,,,0.2686059285415126,0.8750095048708599,0.03889774452194968,1.4224899518795093,,,0.6512507824534579,16.0022903176946,94.0425531914893,0.914893617021277,0,1.3070508117017938,0.847308404208727
