economy,year,dpi_score,yoy_change,yoy_pct_change,trend_slope
South Africa,2015,3.1381209683465103,0.1567924420033897,5.2591467400511664,0.9254368767667572
South Africa,2016,2.1728739310744323,-0.9652470372720781,-30.75875809149164,0.9254368767667572
South Africa,2017,3.263488576617015,1.090614645542583,50.19226518140889,0.9254368767667572
South Africa,2018,3.3156466581414366,0.05215808152442136,1.5982308593979904,0.9254368767667572
South Africa,2019,3.180486380196993,-0.1351602779444434,-4.076437928407202,0.9254368767667572
South Africa,2020,32.64248852564449,29.462002145447496,926.3363719741092,0.9254368767667572
South Africa,2021,2.117818522407378,-30.52467000323711,-93.51208005865243,0.9254368767667572
South Africa,2022,7.628420336628282,5.5106018142209034,260.20179519238803,0.9254368767667572
South Africa,2023,3.484628614283506,-4.143791722344776,-54.32044302079333,0.9254368767667572
South Africa,2024,4.126020928831789,0.6413923145482827,18.406332081393497,0.9254368767667572
South Africa,2025,21.063909234538862,16.937888305707073,410.5138727568874,0.9254368767667572
Spain,2014,22.50833229863609,,,3.5265242475105962
Spain,2015,20.32774957501277,-2.1805827236233206,-9.687891109353556,3.5265242475105962
Spain,2016,23.73786027378338,3.410110698770609,16.77564300065157,3.5265242475105962
Spain,2017,31.414348761260523,7.676488487477144,32.33858654040199,3.5265242475105962
Spain,2018,33.75698869889838,2.342639937637859,7.4572290370913255,3.5265242475105962
Spain,2019,34.0412943692874,0.284305670389017,0.8422127723682147,3.5265242475105962
Spain,2020,56.08829903128633,22.047004661998933,64.7654710858765,3.5265242475105962
Spain,2021,26.772796523075478,-29.315502508210855,-52.266699141399386,3.5265242475105962
Spain,2022,63.76059623768307,36.98779971460759,138.15441238171664,3.5265242475105962
Spain,2023,34.06644896908551,-29.694147268597554,-46.571313665112896,3.5265242475105962
Spain,2024,33.15451998958321,-0.9119289795023064,-2.6769123495374,3.5265242475105962
Spain,2025,82.32826090528488,49.17374091570167,148.3168537235693,3.5265242475105962
Sweden,2014,19.742787087160906,,,2.418110302578129
Sweden,2015,19.239390174623477,-0.5033969125374291,-2.5497763325665264,2.418110302578129
Sweden,2016,20.33918982427321,1.0997996496497322,5.716395580460521,2.418110302578129
Sweden,2017,20.23999857455129,-0.09919124972191895,-0.48768535314785283,2.418110302578129
Sweden,2018,19.370801324688724,-0.869197249862566,-4.294453117973283,2.418110302578129
Sweden,2019,21.00431388980679,1.6335125651180675,8.432860044029784,2.418110302578129
Sweden,2020,54.824651753287675,33.82033786348089,161.01615144826795,2.418110302578129
Sweden,2021,25.806320162626175,-29.0183315906615,-52.92934959485876,2.418110302578129
Sweden,2022,38.64641634607709,12.840096183450914,49.75562615101744,2.418110302578129
Sweden,2023,23.903685637260203,-14.742730708816886,-38.14773037892137,2.418110302578129
Sweden,2024,26.67487771742555,2.7711920801653456,11.59315815233828,2.418110302578129
Sweden,2025,61.06548751682348,34.390609799397936,128.9250888559164,2.418110302578129
Switzerland,1970,99.99862604832978,,,-0.4979410021400384
Switzerland,1971,99.97759458266687,-0.02103146566291514,-0.02103175462905914,-0.4979410021400384
Switzerland,1972,99.97005726315301,-0.007537319513858165,-0.0075390086602112666,-0.4979410021400384
Switzerland,1973,99.93108504103168,-0.038972222121330446,-0.03898389496641294,-0.4979410021400384
Switzerland,1974,99.9813761942752,0.050291153243520625,0.05032583527224896,-0.4979410021400384
Switzerland,1975,100.00000000000004,0.018623805724843123,0.01862727483231972,-0.4979410021400384
Switzerland,1976,99.98913737169869,-0.010862628301353539,-0.010862628301353533,-0.4979410021400384
Switzerland,1977,99.98463039206165,-0.004506979637042718,-0.004507469266674953,-0.4979410021400384
Switzerland,1978,99.97171988440537,-0.01291050765627233,-0.0129124922557071,-0.4979410021400384
Switzerland,1979,99.98590595789025,0.014186073484879103,0.014190086457732325,-0.4979410021400384
Switzerland,1980,99.97774093254029,-0.008165025349967436,-0.00816617629429311,-0.4979410021400384
Switzerland,1981,100.00000000000004,0.02225906745975692,0.02226402322370553,-0.4979410021400384
Switzerland,1982,100.00000000000004,0.0,0.0,-0.4979410021400384
Switzerland,1983,99.98295109980842,-0.017048900191625194,-0.017048900191625187,-0.4979410021400384
Switzerland,1984,99.98839046714083,0.0054393673324142355,0.0054402948428521215,-0.4979410021400384
Switzerland,1985,99.95403789200728,-0.03435257513355339,-0.03435656377011356,-0.4979410021400384
Switzerland,1986,99.9550142722361,0.000976380228820517,0.0009768292001123772,-0.4979410021400384
Switzerland,1987,99.9720566364337,0.017042364197607185,0.017050034279611864,-0.4979410021400384
Switzerland,1988,99.97250440141619,0.00044776498248211283,0.00044789013805176625,-0.4979410021400384
Switzerland,1989,99.97450318849118,0.0019987870749957892,0.0019993368046179252,-0.4979410021400384
Switzerland,1990,99.88731019926492,-0.08719298922626706,-0.08721522632813092,-0.4979410021400384
Switzerland,1991,99.87804373362393,-0.009266465640990873,-0.009276919783409152,-0.4979410021400384
Switzerland,1992,99.88194658201188,0.0039028483879519626,0.003907613968051789,-0.4979410021400384
Switzerland,1993,99.90597902195701,0.024032439945131046,0.024060844594571747,-0.4979410021400384
Switzerland,1994,99.9159781432772,0.009999121320191762,0.010008531439338768,-0.4979410021400384
Switzerland,1995,99.91023600386063,-0.005742139416568648,-0.0057469681258932905,-0.4979410021400384
Switzerland,1996,99.9106772360333,0.0004412321726618984,0.00044162859613788597,-0.4979410021400384
Switzerland,1997,99.92476210254671,0.01408486651341434,0.014097458753221784,-0.4979410021400384
Switzerland,1998,99.91676254335631,-0.007999559190395189,-0.00800558242228861,-0.4979410021400384
Switzerland,1999,99.91868186911638,0.0019193257600704783,0.0019209246889255807,-0.4979410021400384
Switzerland,2000,99.91334393315623,-0.005337935960156415,-0.005342280202563705,-0.4979410021400384
Switzerland,2001,99.91321317662205,-0.0001307565341761574,-0.00013086994091963914,-0.4979410021400384
Switzerland,2002,99.92983423943816,0.016621062816113863,0.016635500238323737,-0.4979410021400384
Switzerland,2003,99.9289742932447,-0.0008599461934579722,-0.000860550004913935,-0.4979410021400384
Switzerland,2004,99.92893704125282,-3.7251991884090785e-05,-3.727846918029364e-05,-0.4979410021400384
Switzerland,2005,99.92346943094599,-0.0054676103068374005,-0.005471498515570372,-0.4979410021400384
Switzerland,2006,99.92682711560678,0.0033576846607985544,0.0033602562840544144,-0.4979410021400384
Switzerland,2007,99.94097130441955,0.014144188812764469,0.014154546102420378,-0.4979410021400384
Switzerland,2008,99.93478062496743,-0.00619067945211782,-0.006194335887792255,-0.4979410021400384
Switzerland,2009,99.95640721199237,0.021626587024940136,0.02164070095485556,-0.4979410021400384
Switzerland,2010,99.938970066085,-0.017437145907365448,-0.017444750560495745,-0.4979410021400384
Switzerland,2011,99.9744629418522,0.03549287576718996,0.035514550273752235,-0.4979410021400384
Switzerland,2012,99.96832808351624,-0.006134858335954618,-0.006136425398476824,-0.4979410021400384
Switzerland,2013,99.96199394563733,-0.006334137878909019,-0.006336144657353186,-0.4979410021400384
Switzerland,2014,58.23368132738749,-41.728312618249845,-41.744177933208384,-0.4979410021400384
Switzerland,2015,73.33991039771907,15.10622907033158,25.94070772446095,-0.4979410021400384
Switzerland,2016,73.98027749745695,0.6403670997378867,0.8731495529040116,-0.4979410021400384
Switzerland,2017,75.44319738036974,1.4629198829127859,1.9774457901473448,-0.4979410021400384
Switzerland,2018,74.89793601892568,-0.5452613614440622,-0.7227442372238837,-0.4979410021400384
Switzerland,2019,76.71085686265585,1.8129208437301685,2.4205217661432865,-0.4979410021400384
Switzerland,2020,73.34902936539218,-3.3618274972636613,-4.382466361029864,-0.4979410021400384
Switzerland,2021,77.51440789780396,4.165378532411779,5.678846153044124,-0.4979410021400384
Switzerland,2022,76.96878980421981,-0.545618093584153,-0.7038924870631835,-0.4979410021400384
Switzerland,2023,77.15698985925177,0.18820005503195603,0.24451476437484268,-0.4979410021400384
Switzerland,2024,62.50218294847616,-14.654806910775605,-18.9934922778981,-0.4979410021400384
Switzerland,2025,67.66815524298462,5.165972294508464,8.26526698878189,-0.4979410021400384
Thailand,2014,10.601811646070807,,,3.1309610740393445
Thailand,2015,11.144169227802049,0.5423575817312418,5.115706634273661,3.1309610740393445
Thailand,2016,11.389517080960346,0.24534785315829666,2.201580469060109,3.1309610740393445
Thailand,2017,11.811915016212913,0.4223979352525671,3.7086553560614277,3.1309610740393445
Thailand,2018,14.592126521454867,2.7802115052419545,23.53734768177611,3.1309610740393445
Thailand,2019,14.951249816093526,0.35912329463865866,2.4610758007795375,3.1309610740393445
Thailand,2020,42.96737061580794,28.01612079971441,187.38313615466353,3.1309610740393445
Thailand,2021,5.586806813132642,-37.3805638026753,-86.99755946649148,3.1309610740393445
Thailand,2022,49.01456975825055,43.42776294511791,777.3270921599495,3.1309610740393445
Thailand,2023,12.596289855146123,-36.41827990310443,-74.30092742367526,3.1309610740393445
Thailand,2024,15.248415983361731,2.652126128215608,21.05481978197017,3.1309610740393445
Thailand,2025,70.87961178888717,55.631195805525444,364.8326217374137,3.1309610740393445
Trkiye,2014,16.5687278665772,,,2.4627647555909404
Trkiye,2015,14.309469019175571,-2.259258847401627,-13.63568081746972,2.4627647555909404
Trkiye,2016,12.98823190912622,-1.321237110049351,-9.233306339171717,2.4627647555909404
Trkiye,2017,14.297758100894908,1.309526191768688,10.08240537227046,2.4627647555909404
Trkiye,2018,15.419995368376604,1.1222372674816956,7.849043602237569,2.4627647555909404
Trkiye,2019,10.939398466077584,-4.48059690229902,-29.05705738075543,2.4627647555909404
Trkiye,2020,40.452993154030494,29.51359468795291,269.7917511595614,2.4627647555909404
Trkiye,2021,12.775125235906033,-27.677867918124463,-68.41982696493449,2.4627647555909404
Trkiye,2022,55.880519705759475,43.105394469853444,337.4166098090414,2.4627647555909404
Trkiye,2023,14.609065068787894,-41.27145463697158,-73.85660486747018,2.4627647555909404
Trkiye,2024,9.920519122496907,-4.688545946290986,-32.09340176263581,2.4627647555909404
Trkiye,2025,62.297150115361035,52.37663099286413,527.9626030263767,2.4627647555909404
United Arab Emirates,2014,13.906843324421244,,,5.009417014400821
United Arab Emirates,2015,12.601452775654215,-1.3053905487670292,-9.38667761126413,5.009417014400821
United Arab Emirates,2016,14.02644792461635,1.424995148962136,11.308181479798913,5.009417014400821
United Arab Emirates,2017,14.50720242013279,0.48075449551643956,3.427485690605372,5.009417014400821
United Arab Emirates,2018,15.190752867422546,0.6835504472897558,4.711800576664863,5.009417014400821
United Arab Emirates,2019,17.617611313376294,2.426858445953748,15.975893144560906,5.009417014400821
United Arab Emirates,2020,43.83079873903169,26.2131874256554,148.7896795960804,5.009417014400821
United Arab Emirates,2021,24.257897415478904,-19.572901323552788,-44.655588961747476,5.009417014400821
United Arab Emirates,2022,71.50167134469035,47.24377392921144,194.75626069333325,5.009417014400821
United Arab Emirates,2023,30.74752409935498,-40.754147245335375,-56.99747499449429,5.009417014400821
United Arab Emirates,2024,30.675654961726508,-0.07186913762847169,-0.23373959280831771,5.009417014400821
United Arab Emirates,2025,87.96056582698468,57.28491086525817,186.74388839205415,5.009417014400821
United Kingdom,1970,93.21438927217586,,,-0.46504807965784434
United Kingdom,1971,93.26525920182257,0.050869929646708556,0.05457304397304358,-0.46504807965784434
United Kingdom,1972,93.38271562452375,0.1174564227011814,0.1259380220527882,-0.46504807965784434
United Kingdom,1973,93.03590936485412,-0.3468062596696342,-0.37138163882927117,-0.46504807965784434
United Kingdom,1974,93.52287209237116,0.48696272751703873,0.523413734375769,-0.46504807965784434
United Kingdom,1975,93.74794131861059,0.2250692262394267,0.24065688018769263,-0.46504807965784434
United Kingdom,1976,93.68192681533932,-0.06601450327126202,-0.07041701646215989,-0.46504807965784434
United Kingdom,1977,93.5907299262355,-0.09119688910382706,-0.09734736699383796,-0.46504807965784434
United Kingdom,1978,93.61044403096979,0.019714104734291027,0.0210641638865611,-0.46504807965784434
United Kingdom,1979,93.2221859560153,-0.3882580749544928,-0.41475935615265613,-0.46504807965784434
United Kingdom,1980,93.91255225813535,0.6903663021200543,0.7405600877518443,-0.46504807965784434
United Kingdom,1981,94.11971265186774,0.20716039373239425,0.22058861009652586,-0.46504807965784434
United Kingdom,1982,94.29050237041811,0.17078971855036684,0.18146009346850428,-0.46504807965784434
United Kingdom,1983,94.36380795851838,0.07330558810026844,0.07774440294345775,-0.46504807965784434
United Kingdom,1984,94.53870459587715,0.1748966373587706,0.1853429202811038,-0.46504807965784434
United Kingdom,1985,94.25340222809503,-0.2853023677821227,-0.301783665221244,-0.46504807965784434
United Kingdom,1986,94.10325268627017,-0.1501495418248595,-0.15930410815462637,-0.46504807965784434
United Kingdom,1987,94.05334119712501,-0.04991148914515975,-0.05303906902300086,-0.46504807965784434
United Kingdom,1988,94.07794202802471,0.024600830899700554,0.026156254085795885,-0.46504807965784434
United Kingdom,1989,94.22394146996345,0.14599944193874137,0.15518987638489143,-0.46504807965784434
United Kingdom,1990,89.72750216373353,-4.496439306229917,-4.772077283206502,-0.46504807965784434
United Kingdom,1991,89.63233814754389,-0.0951640161896421,-0.10605891604559335,-0.46504807965784434
United Kingdom,1992,89.9820484934006,0.3497103458567068,0.3901609096496492,-0.46504807965784434
United Kingdom,1993,90.3306958625304,0.3486473691298073,0.38746324957847295,-0.46504807965784434
United Kingdom,1994,90.54488127804093,0.21418541551052783,0.23711254902373993,-0.46504807965784434
United Kingdom,1995,90.61735933282144,0.07247805478050395,0.0800465512323571,-0.46504807965784434
United Kingdom,1996,90.46437114920427,-0.15298818361716826,-0.1688287815309977,-0.46504807965784434
United Kingdom,1997,90.70664796105942,0.24227681185514882,0.26781462002931294,-0.46504807965784434
United Kingdom,1998,90.77689483773361,0.07024687667419016,0.07744402229960842,-0.46504807965784434
United Kingdom,1999,91.42467752095112,0.647782683217514,0.7135986358372852,-0.46504807965784434
United Kingdom,2000,91.54257739830177,0.1178998773506521,0.1289584831443719,-0.46504807965784434
United Kingdom,2001,91.6485443803957,0.10596698209393196,0.11575704454209279,-0.46504807965784434
United Kingdom,2002,91.93004905835924,0.2815046779635395,0.3071567364945028,-0.46504807965784434
United Kingdom,2003,91.98970782741583,0.05965876905658263,0.06489583076226786,-0.46504807965784434
United Kingdom,2004,92.08215416394029,0.09244633652446055,0.10049639107225061,-0.46504807965784434
United Kingdom,2005,92.27316433608392,0.1910101721436348,0.20743451744576485,-0.46504807965784434
United Kingdom,2006,92.45138209853721,0.17821776245328635,0.19314148781564364,-0.46504807965784434
United Kingdom,2007,92.62900336561681,0.17762126707960135,0.1921239715922124,-0.46504807965784434
United Kingdom,2008,92.94421606818813,0.3152127025713156,0.3402959020590307,-0.46504807965784434
United Kingdom,2009,93.55913797979943,0.6149219116113045,0.6616032041845075,-0.46504807965784434
United Kingdom,2010,93.52027555523117,-0.03886242456826494,-0.04153781811954682,-0.46504807965784434
United Kingdom,2011,93.98237916567454,0.46210361044337844,0.4941213097372339,-0.46504807965784434
United Kingdom,2012,93.880156756282,-0.1022224093925388,-0.10876763314571822,-0.46504807965784434
United Kingdom,2013,94.08308844969717,0.2029316934151666,0.2161603691629833,-0.46504807965784434
United Kingdom,2014,90.19047725258025,-3.8926111971169206,-4.137418595902237,-0.46504807965784434
United Kingdom,2015,64.77371705719595,-25.4167601953843,-28.18120157431272,-0.46504807965784434
United Kingdom,2016,64.73328663172778,-0.040430425468173325,-0.06241794867580748,-0.46504807965784434
United Kingdom,2017,67.0760304508971,2.342743819169314,3.619071332647373,-0.46504807965784434
United Kingdom,2018,66.82773018715015,-0.24830026374694114,-0.37017733768355443,-0.46504807965784434
United Kingdom,2019,68.09068224921947,1.262952062069317,1.8898622750352838,-0.46504807965784434
United Kingdom,2020,66.23294784930437,-1.8577343999151026,-2.728323962323638,-0.46504807965784434
United Kingdom,2021,66.36329011921127,0.13034226990690456,0.1967937018347184,-0.46504807965784434
United Kingdom,2022,67.38348081387268,1.0201906946614088,1.537281670075121,-0.46504807965784434
United Kingdom,2023,63.006231766970174,-4.377249046902506,-6.496026910502571,-0.46504807965784434
United Kingdom,2024,61.161755551178516,-1.8444762157916585,-2.927450450637155,-0.46504807965784434
United Kingdom,2025,72.78976994840055,11.628014397222032,19.011904240538062,-0.46504807965784434
United States,1970,51.14027791300893,,,-0.16256475073298987
United States,1971,52.59024942627049,1.4499715132615592,2.8352828190101,-0.16256475073298987
United States,1972,49.898437155136214,-2.6918122711342747,-5.118462643741768,-0.16256475073298987
United States,1973,47.901816585928415,-1.9966205692077992,-4.001368946687101,-0.16256475073298987
United States,1974,49.716825542528916,1.8150089566005008,3.7890190518028826,-0.16256475073298987
United States,1975,51.99216023971662,2.275334697187702,4.576588855701031,-0.16256475073298987
United States,1976,48.768960777040775,-3.2231994626758436,-6.199395154605739,-0.16256475073298987
United States,1977,47.00723129917046,-1.7617294778703112,-3.612399054235517,-0.16256475073298987
United States,1978,47.11617128669093,0.10893998752046485,0.23175155079254225,-0.16256475073298987
United States,1979,46.720867204958886,-0.3953040817320428,-0.8389987363928821,-0.16256475073298987
United States,1980,49.1510908274836,2.4302236225247142,5.201580723798667,-0.16256475073298987
United States,1981,49.914933587581054,0.7638427600974538,1.5540708196659985,-0.16256475073298987
United States,1982,52.535078141092484,2.6201445535114303,5.249219752870368,-0.16256475073298987
United States,1983,52.706599465302844,0.17152132421036015,0.32648913883730885,-0.16256475073298987
United States,1984,50.498393598633406,-2.208205866669438,-4.189619305876708,-0.16256475073298987
United States,1985,50.21699338415932,-0.2814002144740826,-0.5572458734245714,-0.16256475073298987
United States,1986,50.619549631478954,0.40255624731963024,0.8016335112699409,-0.16256475073298987
United States,1987,48.93110964509521,-1.6884399863837416,-3.335549207126382,-0.16256475073298987
United States,1988,46.56524026597271,-2.3658693791225005,-4.835102649996109,-0.16256475073298987
United States,1989,45.9465862683027,-0.618653997670009,-1.3285746924881368,-0.16256475073298987
United States,1990,17.03794096515296,-28.908645303149743,-62.91793939671428,-0.16256475073298987
United States,1991,17.84507284932361,0.8071318841706514,4.737261889928172,-0.16256475073298987
United States,1992,16.928239490234034,-0.9168333590895763,-5.137739514043662,-0.16256475073298987
United States,1993,15.449817769750846,-1.4784217204831887,-8.733464110878723,-0.16256475073298987
United States,1994,14.33292285242859,-1.1168949173222558,-7.229178582992876,-0.16256475073298987
United States,1995,13.728172675812473,-0.6047501766161165,-4.219308112117877,-0.16256475073298987
United States,1996,11.9275239699432,-1.800648705869273,-13.116448549935692,-0.16256475073298987
United States,1997,11.748117461651846,-0.17940650829135407,-1.504138736115308,-0.16256475073298987
United States,1998,11.621200183687451,-0.12691727796439523,-1.080320131107627,-0.16256475073298987
United States,1999,11.804850280839577,0.18365009715212643,1.5803023289273859,-0.16256475073298987
United States,2000,10.39230033996426,-1.4125499408753175,-11.965843761424267,-0.16256475073298987
United States,2001,11.235675212186672,0.8433748722224124,8.115382010074901,-0.16256475073298987
United States,2002,11.190097996165266,-0.04557721602140674,-0.4056473256896197,-0.16256475073298987
United States,2003,10.71803719318957,-0.47206080297569564,-4.218558256929172,-0.16256475073298987
United States,2004,9.226427731228126,-1.4916094619614437,-13.91681550526097,-0.16256475073298987
United States,2005,9.770293755894453,0.5438660246663272,5.894654361465782,-0.16256475073298987
United States,2006,10.501046915765333,0.7307531598708792,7.479336631306639,-0.16256475073298987
United States,2007,9.124937328979556,-1.3761095867857769,-13.104498987808624,-0.16256475073298987
United States,2008,11.310547601059131,2.1856102720795754,23.95205789675262,-0.16256475073298987
United States,2009,15.26579175474052,3.95524415368139,34.969519542192785,-0.16256475073298987
United States,2010,13.284431761815197,-1.9813599929253236,-12.979084378706052,-0.16256475073298987
United States,2011,15.104933831707866,1.8205020698926688,13.704026657169669,-0.16256475073298987
United States,2012,18.105062459866982,3.000128628159116,19.861911754034484,-0.16256475073298987
United States,2013,15.266022090190674,-2.839040369676308,-15.680920051888991,-0.16256475073298987
United States,2014,14.780442714505662,-0.4855793756850115,-3.1807852288974816,-0.16256475073298987
United States,2015,51.76282831266877,36.98238559816311,250.2116229703205,-0.16256475073298987
United States,2016,52.79048299044947,1.0276546777806956,1.9853140009530363,-0.16256475073298987
United States,2017,54.2521893218528,1.4617063314033345,2.7688822844598286,-0.16256475073298987
United States,2018,56.02050178592901,1.7683124640762031,3.259430607649093,-0.16256475073298987
United States,2019,56.90911811309499,0.8886163271659839,1.586234144352457,-0.16256475073298987
United States,2020,51.712447459481666,-5.1966706536133245,-9.13152553741217,-0.16256475073298987
United States,2021,57.51115105072653,5.798703591244866,11.213361339720642,-0.16256475073298987
United States,2022,63.720197415181765,6.209046364455233,10.79624777285134,-0.16256475073298987
United States,2023,63.8943059999404,0.17410858475863478,0.27323924253434945,-0.16256475073298987
United States,2024,41.79861302157683,-22.095692978363573,-34.58163076125153,-0.16256475073298987
United States,2025,71.86109112743695,30.062478105860123,71.92219055292958,-0.16256475073298987
Viet Nam,2014,3.434935472621159,,,0.41450069650251586
Viet Nam,2015,3.620449545647783,0.18551407302662426,5.4008022714051345,0.41450069650251586
Viet Nam,2016,3.7092989602982605,0.08884941465047724,2.454098960094195,0.41450069650251586
Viet Nam,2017,4.071311307185315,0.36201234688705464,9.759589366125011,0.41450069650251586
Viet Nam,2018,4.200713990779881,0.12940268359456564,3.1784030704354973,0.41450069650251586
Viet Nam,2019,4.6345809813619505,0.4338669905820698,10.328410635295846,0.41450069650251586
Viet Nam,2020,1.5857350903132708,-3.0488458910486798,-65.78471502191175,0.41450069650251586
Viet Nam,2021,0.9455813264432319,-0.6401537638700389,-40.36952753209068,0.41450069650251586
Viet Nam,2022,6.875368567421825,5.929787240978593,627.1049432927426,0.41450069650251586
Viet Nam,2023,8.252889540392522,1.3775209729706965,20.03559459340009,0.41450069650251586
Viet Nam,2024,8.721644807996034,0.4687552676035125,5.6798926643724075,0.41450069650251586
